"id","EVENT_UNIQUE_ID","OCC_DATE","OCC_YEAR","OCC_MONTH","OCC_DOW","OCC_DOY","OCC_DAY","OCC_HOUR","OCC_TIME_RANGE","DIVISION","DEATH","INJURIES","HOOD_158","NEIGHBOURHOOD_158","HOOD_140","NEIGHBOURHOOD_140","geometry"
2573,"EVT-002573",2012-03-23,"2012","March","Friday",83,23,0,"Night","D32",0,2,14,"Scarborough",115,"Downtown","c(-79.3667494897697, 43.7448219460638)"
2574,"EVT-002574",2019-01-04,"2019","January","Friday",4,4,20,"Evening","D13",0,0,124,"East York",53,"Downtown","c(-79.1540384935178, 43.8062087900253)"
2575,"EVT-002575",2012-01-17,"2012","January","Tuesday",17,17,13,"Afternoon","D19",1,2,26,"Scarborough",117,"East York","c(-79.2300161230985, 43.7305611724298)"
2576,"EVT-002576",2008-08-18,"2008","August","Monday",231,18,7,"Morning","D46",0,0,29,"North York",122,"East York","c(-79.4827909709064, 43.7489168000804)"
2577,"EVT-002577",2006-01-19,"2006","January","Thursday",19,19,6,"Night","D02",0,5,29,"Etobicoke",61,"Etobicoke","c(-79.3965542114569, 43.6697162384145)"
2578,"EVT-002578",2010-04-11,"2010","April","Sunday",101,11,10,"Morning","D13",0,0,114,"Downtown",69,"East York","c(-79.2153940199476, 43.7250998131301)"
2579,"EVT-002579",2016-11-13,"2016","November","Sunday",318,13,11,"Morning","D46",0,3,98,"North York",62,"North York","c(-79.3832617040299, 43.6556280815197)"
2580,"EVT-002580",2006-03-22,"2006","March","Wednesday",81,22,14,"Afternoon","D53",0,1,89,"Downtown",16,"Etobicoke","c(-79.5558095105991, 43.7582837386938)"
2581,"EVT-002581",2005-01-12,"2005","January","Wednesday",12,12,10,"Morning","D17",0,1,114,"Scarborough",78,"East York","c(-79.2359370045364, 43.7799050110439)"
2582,"EVT-002582",2018-05-28,"2018","May","Monday",148,28,19,"Evening","D18",0,2,109,"Scarborough",36,"Etobicoke","c(-79.291485300551, 43.7475897530511)"
2583,"EVT-002583",2008-02-25,"2008","February","Monday",56,25,14,"Afternoon","D46",0,2,123,"North York",112,"Etobicoke","c(-79.4093007108821, 43.8166877344491)"
2584,"EVT-002584",2020-07-22,"2020","July","Wednesday",204,22,19,"Evening","D33",0,1,19,"Etobicoke",8,"East York","c(-79.4265103739826, 43.6707398164745)"
2585,"EVT-002585",2021-08-09,"2021","August","Monday",221,9,13,"Afternoon","D19",0,0,138,"East York",72,"East York","c(-79.4657578439828, 43.6643578621231)"
2586,"EVT-002586",2023-12-11,"2023","December","Monday",345,11,10,"Morning","D40",0,2,116,"Etobicoke",102,"Scarborough","c(-79.298077550282, 43.7612684700841)"
2587,"EVT-002587",2014-05-30,"2014","May","Friday",150,30,0,"Night","D27",0,1,22,"Downtown",3,"Scarborough","c(-79.4897036499796, 43.696279368962)"
2588,"EVT-002588",2017-01-25,"2017","January","Wednesday",25,25,10,"Morning","D30",0,2,60,"East York",28,"Downtown","c(-79.3194511747103, 43.8131829232523)"
2589,"EVT-002589",2018-06-08,"2018","June","Friday",159,8,4,"Night","D50",0,2,35,"Scarborough",8,"East York","c(-79.5810933000965, 43.7142779525999)"
2590,"EVT-002590",2021-02-04,"2021","February","Thursday",35,4,3,"Night","D42",0,2,85,"East York",70,"Scarborough","c(-79.3757492348876, 43.6608062003633)"
2591,"EVT-002591",2005-04-19,"2005","April","Tuesday",109,19,14,"Afternoon","D44",0,4,144,"Downtown",80,"Scarborough","c(-79.2627961694568, 43.5876122439571)"
2592,"EVT-002592",2022-08-18,"2022","August","Thursday",230,18,17,"Afternoon","D35",0,2,70,"Downtown",48,"Downtown","c(-79.2721500771048, 43.6830085164864)"
2593,"EVT-002593",2012-09-06,"2012","September","Thursday",250,6,20,"Evening","D33",0,2,70,"Scarborough",96,"Etobicoke","c(-79.3740548759075, 43.7846487798104)"
2594,"EVT-002594",2012-04-23,"2012","April","Monday",114,23,9,"Morning","D37",0,2,107,"Downtown",54,"Scarborough","c(-79.562368008776, 43.6870238458386)"
2595,"EVT-002595",2019-02-23,"2019","February","Saturday",54,23,12,"Morning","D11",0,1,79,"North York",105,"Scarborough","c(-79.3352432153746, 43.6399306855535)"
2596,"EVT-002596",2015-03-24,"2015","March","Tuesday",83,24,17,"Afternoon","D33",0,2,43,"Downtown",41,"East York","c(-79.3290647426777, 43.7913726654874)"
2597,"EVT-002597",2015-07-17,"2015","July","Friday",198,17,12,"Morning","D51",0,2,158,"Etobicoke",70,"North York","c(-79.5365997383023, 43.8244272986004)"
2598,"EVT-002598",2023-08-25,"2023","August","Friday",237,25,13,"Afternoon","D02",0,3,123,"North York",121,"East York","c(-79.5747815792339, 43.8552033696599)"
2599,"EVT-002599",2007-02-17,"2007","February","Saturday",48,17,17,"Afternoon","D32",0,4,154,"Scarborough",99,"Scarborough","c(-79.2001913640868, 43.7894045123164)"
2600,"EVT-002600",2020-08-28,"2020","August","Friday",241,28,20,"Evening","D16",0,1,70,"East York",106,"Etobicoke","c(-79.1221215560786, 43.647017275529)"
2601,"EVT-002601",2015-12-12,"2015","December","Saturday",346,12,7,"Morning","D04",0,1,34,"Etobicoke",89,"North York","c(-79.2698363121815, 43.6712837115712)"
2602,"EVT-002602",2013-08-13,"2013","August","Tuesday",225,13,2,"Night","D04",0,3,12,"Downtown",123,"Scarborough","c(-79.4995046159912, 43.839506939883)"
2603,"EVT-002603",2010-08-27,"2010","August","Friday",239,27,16,"Afternoon","D14",0,1,76,"East York",79,"East York","c(-79.4030723828442, 43.8007168871217)"
2604,"EVT-002604",2023-03-27,"2023","March","Monday",86,27,1,"Night","D54",0,1,1,"North York",51,"Etobicoke","c(-79.5192186066475, 43.6042056242062)"
2605,"EVT-002605",2008-05-25,"2008","May","Sunday",146,25,16,"Afternoon","D19",0,2,16,"Downtown",97,"Scarborough","c(-79.5969587053753, 43.6971460563017)"
2606,"EVT-002606",2012-02-04,"2012","February","Saturday",35,4,23,"Evening","D20",0,1,135,"Downtown",81,"North York","c(-79.5584881396104, 43.6184089955425)"
2607,"EVT-002607",2020-07-20,"2020","July","Monday",202,20,7,"Morning","D26",0,1,83,"North York",59,"Scarborough","c(-79.3112445988968, 43.8472919367787)"
2608,"EVT-002608",2023-04-05,"2023","April","Wednesday",95,5,18,"Afternoon","D11",1,0,49,"Etobicoke",98,"Downtown","c(-79.4933196995415, 43.7595427358577)"
2609,"EVT-002609",2016-01-15,"2016","January","Friday",15,15,16,"Afternoon","D21",0,6,117,"North York",123,"Scarborough","c(-79.5389982692612, 43.8479448027909)"
2610,"EVT-002610",2007-06-05,"2007","June","Tuesday",156,5,2,"Night","D18",0,0,44,"Downtown",123,"Etobicoke","c(-79.2332076982038, 43.6826031080673)"
2611,"EVT-002611",2020-02-07,"2020","February","Friday",38,7,13,"Afternoon","D43",0,0,99,"Scarborough",70,"Downtown","c(-79.3538134716686, 43.7856844162291)"
2612,"EVT-002612",2016-09-17,"2016","September","Saturday",261,17,15,"Afternoon","D33",0,2,98,"East York",121,"East York","c(-79.386579752226, 43.7575197147271)"
2613,"EVT-002613",2014-04-25,"2014","April","Friday",115,25,12,"Morning","D13",0,2,24,"North York",131,"Downtown","c(-79.3351575750573, 43.6610445816042)"
2614,"EVT-002614",2005-07-03,"2005","July","Sunday",184,3,4,"Night","D52",0,4,49,"Downtown",129,"Downtown","c(-79.4259384341879, 43.7954108509045)"
2615,"EVT-002615",2014-08-28,"2014","August","Thursday",240,28,18,"Afternoon","D54",0,3,74,"Downtown",56,"Etobicoke","c(-79.2324875045389, 43.5861513605829)"
2616,"EVT-002616",2010-01-27,"2010","January","Wednesday",27,27,12,"Morning","D13",0,3,85,"Etobicoke",34,"East York","c(-79.44848023516, 43.8513127627337)"
2617,"EVT-002617",2021-08-10,"2021","August","Tuesday",222,10,7,"Morning","D02",1,1,34,"North York",63,"Downtown","c(-79.2020718118779, 43.798587711674)"
2618,"EVT-002618",2012-11-18,"2012","November","Sunday",323,18,20,"Evening","D37",0,3,76,"Scarborough",87,"Downtown","c(-79.1230703498321, 43.7214713746879)"
2619,"EVT-002619",2005-02-06,"2005","February","Sunday",37,6,10,"Morning","D42",0,2,155,"North York",59,"Scarborough","c(-79.629741730227, 43.7939868158657)"
2620,"EVT-002620",2008-05-21,"2008","May","Wednesday",142,21,2,"Night","D30",0,0,100,"East York",25,"Etobicoke","c(-79.2321742644241, 43.7394313043673)"
2621,"EVT-002621",2005-06-03,"2005","June","Friday",154,3,10,"Morning","D43",0,4,123,"Downtown",29,"Scarborough","c(-79.5444245985769, 43.6159912587937)"
2622,"EVT-002622",2008-05-13,"2008","May","Tuesday",134,13,16,"Afternoon","D03",0,0,137,"North York",53,"Scarborough","c(-79.6255843483917, 43.5928135379259)"
2623,"EVT-002623",2021-06-19,"2021","June","Saturday",170,19,12,"Morning","D44",0,2,55,"Etobicoke",94,"North York","c(-79.4988853409227, 43.8410357266895)"
2624,"EVT-002624",2023-05-14,"2023","May","Sunday",134,14,9,"Morning","D13",0,2,95,"North York",9,"Scarborough","c(-79.4832376179149, 43.7732950463172)"
2625,"EVT-002625",2015-05-07,"2015","May","Thursday",127,7,18,"Afternoon","D46",0,4,127,"Scarborough",37,"Scarborough","c(-79.435130386629, 43.8106516891355)"
2626,"EVT-002626",2011-03-11,"2011","March","Friday",70,11,14,"Afternoon","D33",0,2,135,"East York",42,"Downtown","c(-79.5091613362299, 43.8249259260412)"
2627,"EVT-002627",2010-11-30,"2010","November","Tuesday",334,30,10,"Morning","D52",0,1,127,"East York",132,"Downtown","c(-79.3216345337348, 43.6132751816155)"
2628,"EVT-002628",2017-06-11,"2017","June","Sunday",162,11,7,"Morning","D03",0,0,49,"Etobicoke",21,"Downtown","c(-79.2807873816269, 43.8115256279737)"
2629,"EVT-002629",2004-04-16,"2004","April","Friday",107,16,2,"Night","D18",0,2,74,"East York",43,"East York","c(-79.444904322887, 43.5830990455871)"
2630,"EVT-002630",2014-05-24,"2014","May","Saturday",144,24,23,"Evening","D24",0,0,153,"Scarborough",15,"Scarborough","c(-79.4336373644529, 43.8119868891332)"
2631,"EVT-002631",2019-02-22,"2019","February","Friday",53,22,6,"Night","D11",0,0,11,"Downtown",21,"Scarborough","c(-79.1511713640014, 43.6077787725121)"
2632,"EVT-002632",2022-08-10,"2022","August","Wednesday",222,10,19,"Evening","D41",0,1,148,"North York",10,"North York","c(-79.1478458454892, 43.8168247624831)"
2633,"EVT-002633",2005-02-13,"2005","February","Sunday",44,13,9,"Morning","D22",0,4,23,"East York",109,"East York","c(-79.3992506295703, 43.5839815249428)"
2634,"EVT-002634",2020-09-26,"2020","September","Saturday",270,26,14,"Afternoon","D21",0,2,57,"North York",6,"East York","c(-79.285756774096, 43.7991100130193)"
2635,"EVT-002635",2008-09-10,"2008","September","Wednesday",254,10,17,"Afternoon","D22",0,2,12,"Downtown",45,"North York","c(-79.4482973266276, 43.7619158787211)"
2636,"EVT-002636",2016-04-08,"2016","April","Friday",99,8,5,"Night","D18",0,5,36,"Etobicoke",4,"Scarborough","c(-79.4162257183243, 43.5994276361255)"
2637,"EVT-002637",2022-12-03,"2022","December","Saturday",337,3,9,"Morning","D07",0,2,100,"East York",18,"Etobicoke","c(-79.5300990333308, 43.6220759522436)"
2638,"EVT-002638",2008-01-10,"2008","January","Thursday",10,10,12,"Morning","D04",0,2,7,"Scarborough",116,"North York","c(-79.3024674476204, 43.8136771586625)"
2639,"EVT-002639",2013-05-13,"2013","May","Monday",133,13,5,"Night","D13",0,1,60,"Etobicoke",95,"Scarborough","c(-79.2074153909439, 43.6417065965818)"
2640,"EVT-002640",2009-08-21,"2009","August","Friday",233,21,15,"Afternoon","D19",0,2,15,"Scarborough",65,"Etobicoke","c(-79.2755069083532, 43.6381043399323)"
2641,"EVT-002641",2022-10-29,"2022","October","Saturday",302,29,7,"Morning","D48",0,0,157,"Etobicoke",97,"East York","c(-79.6056510426935, 43.6905953283098)"
2642,"EVT-002642",2013-02-07,"2013","February","Thursday",38,7,21,"Evening","D25",0,1,8,"East York",47,"North York","c(-79.3132818400083, 43.6890101262864)"
2643,"EVT-002643",2008-10-30,"2008","October","Thursday",304,30,2,"Night","D37",1,4,53,"Scarborough",47,"Downtown","c(-79.3723134273477, 43.7799331352456)"
2644,"EVT-002644",2004-04-22,"2004","April","Thursday",113,22,7,"Morning","D30",0,2,18,"Downtown",54,"Downtown","c(-79.2700003197853, 43.8220348820409)"
2645,"EVT-002645",2021-06-09,"2021","June","Wednesday",160,9,0,"Night","D01",0,2,53,"Etobicoke",9,"Scarborough","c(-79.2466095531151, 43.675426584548)"
2646,"EVT-002646",2013-09-04,"2013","September","Wednesday",247,4,2,"Night","D24",0,1,47,"North York",123,"Downtown","c(-79.3042546269015, 43.6804957386093)"
2647,"EVT-002647",2011-11-22,"2011","November","Tuesday",326,22,3,"Night","D54",0,3,43,"Etobicoke",75,"Scarborough","c(-79.6025831487673, 43.7058110229399)"
2648,"EVT-002648",2012-11-05,"2012","November","Monday",310,5,17,"Afternoon","D48",0,2,35,"East York",82,"Etobicoke","c(-79.4867128074169, 43.6725659044325)"
2649,"EVT-002649",2022-03-16,"2022","March","Wednesday",75,16,21,"Evening","D53",0,2,58,"North York",100,"Etobicoke","c(-79.4171183455616, 43.7518089782335)"
2650,"EVT-002650",2014-08-27,"2014","August","Wednesday",239,27,3,"Night","D06",0,3,24,"North York",105,"North York","c(-79.2571434674762, 43.7980503249859)"
2651,"EVT-002651",2005-02-09,"2005","February","Wednesday",40,9,2,"Night","D36",0,0,80,"North York",61,"Downtown","c(-79.4097290854279, 43.6264315999866)"
2652,"EVT-002652",2015-12-24,"2015","December","Thursday",358,24,9,"Morning","D11",0,4,134,"North York",90,"Downtown","c(-79.2598295275169, 43.7839647812041)"
2653,"EVT-002653",2010-11-06,"2010","November","Saturday",310,6,17,"Afternoon","D38",0,1,107,"East York",16,"East York","c(-79.2256373486469, 43.6701482865168)"
2654,"EVT-002654",2004-05-08,"2004","May","Saturday",129,8,21,"Evening","D54",0,0,69,"Downtown",5,"Scarborough","c(-79.6199666861562, 43.7169095014762)"
2655,"EVT-002655",2012-07-12,"2012","July","Thursday",194,12,16,"Afternoon","D03",0,1,16,"Downtown",53,"East York","c(-79.6019773787234, 43.8374249302892)"
2656,"EVT-002656",2007-04-11,"2007","April","Wednesday",101,11,12,"Morning","D46",0,1,89,"North York",85,"Downtown","c(-79.4282003101045, 43.7937772778302)"
2657,"EVT-002657",2010-07-22,"2010","July","Thursday",203,22,13,"Afternoon","D48",0,5,127,"Downtown",88,"Scarborough","c(-79.5182306658009, 43.6885051957114)"
2658,"EVT-002658",2017-11-07,"2017","November","Tuesday",311,7,15,"Afternoon","D14",0,2,109,"North York",23,"North York","c(-79.3213146688808, 43.6758771414066)"
2659,"EVT-002659",2011-09-07,"2011","September","Wednesday",250,7,5,"Night","D32",0,2,50,"Downtown",21,"North York","c(-79.4906481327752, 43.6398032994786)"
2660,"EVT-002660",2006-02-23,"2006","February","Thursday",54,23,21,"Evening","D23",0,2,41,"Scarborough",90,"North York","c(-79.4393989638841, 43.7584979277648)"
2661,"EVT-002661",2017-10-01,"2017","October","Sunday",274,1,5,"Night","D16",0,4,74,"East York",21,"Downtown","c(-79.5457196976369, 43.8414644344974)"
2662,"EVT-002662",2006-09-24,"2006","September","Sunday",267,24,12,"Morning","D42",1,1,45,"North York",48,"North York","c(-79.199957086884, 43.6137475980027)"
2663,"EVT-002663",2010-12-21,"2010","December","Tuesday",355,21,22,"Evening","D49",0,6,72,"East York",29,"Scarborough","c(-79.5496265530122, 43.7345355911458)"
2664,"EVT-002664",2009-10-25,"2009","October","Sunday",298,25,14,"Afternoon","D46",0,1,34,"Etobicoke",92,"Downtown","c(-79.2625054332161, 43.6537927183239)"
2665,"EVT-002665",2016-05-08,"2016","May","Sunday",129,8,17,"Afternoon","D12",0,3,147,"East York",97,"East York","c(-79.2590904705072, 43.8043835001014)"
2666,"EVT-002666",2014-05-26,"2014","May","Monday",146,26,6,"Night","D53",0,1,42,"Downtown",27,"East York","c(-79.6129593392113, 43.7547633093862)"
2667,"EVT-002667",2012-10-21,"2012","October","Sunday",295,21,8,"Morning","D15",0,1,93,"Downtown",88,"East York","c(-79.424774354532, 43.8508777352445)"
2668,"EVT-002668",2013-04-05,"2013","April","Friday",95,5,19,"Evening","D52",0,3,52,"Scarborough",126,"Scarborough","c(-79.5047844901118, 43.7836257764295)"
2669,"EVT-002669",2009-04-15,"2009","April","Wednesday",105,15,0,"Night","D21",0,4,68,"Etobicoke",78,"Scarborough","c(-79.5356909692077, 43.6719726809762)"
2670,"EVT-002670",2007-04-16,"2007","April","Monday",106,16,19,"Evening","D51",0,1,141,"East York",27,"North York","c(-79.2339606857024, 43.6681575988328)"
2671,"EVT-002671",2015-02-06,"2015","February","Friday",37,6,4,"Night","D46",0,5,53,"Etobicoke",128,"North York","c(-79.5102788437232, 43.6979446194096)"
2672,"EVT-002672",2006-03-31,"2006","March","Friday",90,31,4,"Night","D37",0,3,79,"Downtown",8,"North York","c(-79.1868466523863, 43.7138891956279)"
2673,"EVT-002673",2022-10-15,"2022","October","Saturday",288,15,10,"Morning","D07",0,1,17,"East York",26,"Downtown","c(-79.5581127970351, 43.6099797739046)"
2674,"EVT-002674",2004-10-15,"2004","October","Friday",289,15,11,"Morning","D53",0,2,44,"Etobicoke",88,"Downtown","c(-79.5185193276295, 43.6004233152555)"
2675,"EVT-002675",2023-04-22,"2023","April","Saturday",112,22,0,"Night","D33",0,3,38,"Downtown",42,"Etobicoke","c(-79.2472779168859, 43.5969419047112)"
2676,"EVT-002676",2009-02-08,"2009","February","Sunday",39,8,21,"Evening","D09",1,3,149,"Etobicoke",37,"North York","c(-79.2663988058252, 43.7246759810545)"
2677,"EVT-002677",2023-04-08,"2023","April","Saturday",98,8,20,"Evening","D46",0,1,76,"North York",64,"Etobicoke","c(-79.1482485238409, 43.8125978253562)"
2678,"EVT-002678",2021-05-04,"2021","May","Tuesday",124,4,13,"Afternoon","D32",0,2,145,"Scarborough",103,"Etobicoke","c(-79.3339148920298, 43.6577848917175)"
2679,"EVT-002679",2013-09-05,"2013","September","Thursday",248,5,16,"Afternoon","D15",0,1,45,"East York",68,"East York","c(-79.2080848103479, 43.7006215841636)"
2680,"EVT-002680",2021-02-11,"2021","February","Thursday",42,11,8,"Morning","D41",0,2,113,"North York",92,"Etobicoke","c(-79.4410027198914, 43.6088279173719)"
2681,"EVT-002681",2015-06-03,"2015","June","Wednesday",154,3,11,"Morning","D31",0,4,126,"East York",60,"Etobicoke","c(-79.4281292698532, 43.6912034053205)"
2682,"EVT-002682",2015-03-26,"2015","March","Thursday",85,26,19,"Evening","D01",0,1,64,"Downtown",15,"East York","c(-79.1223581828222, 43.8102993598554)"
2683,"EVT-002683",2017-01-09,"2017","January","Monday",9,9,5,"Night","D31",0,1,21,"Downtown",107,"East York","c(-79.4341314542567, 43.6969379712876)"
2684,"EVT-002684",2006-04-01,"2006","April","Saturday",91,1,7,"Morning","D50",0,0,33,"North York",113,"East York","c(-79.2418327071972, 43.8508673775399)"
2685,"EVT-002685",2009-08-29,"2009","August","Saturday",241,29,9,"Morning","D42",0,5,155,"Downtown",30,"Scarborough","c(-79.361541783174, 43.8082933494821)"
2686,"EVT-002686",2008-07-23,"2008","July","Wednesday",205,23,11,"Morning","D24",0,2,41,"Etobicoke",33,"North York","c(-79.5823092411488, 43.7351712268151)"
2687,"EVT-002687",2008-04-13,"2008","April","Sunday",104,13,4,"Night","D13",0,3,10,"East York",135,"Scarborough","c(-79.2507322559619, 43.6069305517621)"
2688,"EVT-002688",2023-04-11,"2023","April","Tuesday",101,11,5,"Night","D30",0,1,110,"Etobicoke",113,"Etobicoke","c(-79.5784240337322, 43.8356364946423)"
2689,"EVT-002689",2011-11-20,"2011","November","Sunday",324,20,10,"Morning","D24",0,1,98,"North York",136,"Etobicoke","c(-79.2403268605204, 43.8270063782834)"
2690,"EVT-002690",2023-02-08,"2023","February","Wednesday",39,8,10,"Morning","D20",0,0,74,"Scarborough",19,"Downtown","c(-79.5797130343491, 43.7835393047603)"
2691,"EVT-002691",2009-03-30,"2009","March","Monday",89,30,3,"Night","D26",0,0,94,"Etobicoke",15,"Etobicoke","c(-79.6076517808422, 43.8202487323966)"
2692,"EVT-002692",2023-06-07,"2023","June","Wednesday",158,7,13,"Afternoon","D32",0,0,147,"East York",44,"Scarborough","c(-79.1600828064268, 43.7442617112331)"
2693,"EVT-002693",2024-03-12,"2024","March","Tuesday",72,12,14,"Afternoon","D49",0,0,65,"Etobicoke",41,"Downtown","c(-79.2829183743658, 43.8450559955988)"
2694,"EVT-002694",2013-12-18,"2013","December","Wednesday",352,18,20,"Evening","D48",0,1,57,"East York",26,"East York","c(-79.5005636925692, 43.61188084768)"
2695,"EVT-002695",2017-01-06,"2017","January","Friday",6,6,3,"Night","D26",0,0,16,"North York",21,"Scarborough","c(-79.4431634043939, 43.5950827402167)"
2696,"EVT-002696",2012-03-02,"2012","March","Friday",62,2,4,"Night","D52",0,2,48,"East York",57,"Etobicoke","c(-79.4395766070222, 43.6033088748557)"
2697,"EVT-002697",2023-07-06,"2023","July","Thursday",187,6,3,"Night","D44",0,4,145,"Etobicoke",2,"Downtown","c(-79.2068582494734, 43.7436194881247)"
2698,"EVT-002698",2006-10-24,"2006","October","Tuesday",297,24,2,"Night","D54",0,3,109,"Downtown",17,"Etobicoke","c(-79.142406695565, 43.6435963235274)"
