"","dates","event_type","neighbourhood","injuries","deaths"
"3202",2021-08-07,"shooting_event","East York",0,0
"3203",2023-01-17,"firearm_discharge","East York",0,0
"3204",2023-04-17,"shooting_event","Scarborough",3,0
"3205",2022-09-21,"shooting_event","Etobicoke",0,0
"3206",2021-09-18,"firearm_discharge","East York",0,0
"3207",2023-07-01,"firearm_discharge","Scarborough",0,0
"3208",2021-12-14,"firearm_discharge","Scarborough",0,0
"3209",2023-09-28,"shooting_event","East York",0,0
"3210",2020-05-06,"firearm_discharge","Downtown",0,0
"3211",2018-05-04,"firearm_discharge","North York",0,0
"3212",2018-05-12,"firearm_discharge","North York",0,0
"3213",2018-11-28,"firearm_discharge","Etobicoke",0,0
"3214",2018-10-15,"shooting_event","Downtown",0,0
"3215",2023-08-16,"firearm_discharge","Scarborough",0,0
"3216",2018-12-27,"shooting_event","North York",1,0
"3217",2018-12-07,"shooting_event","Etobicoke",0,0
"3218",2020-02-01,"shooting_event","North York",0,0
"3219",2021-02-20,"firearm_discharge","East York",0,0
"3220",2020-04-28,"shooting_event","East York",2,0
"3221",2020-10-09,"firearm_discharge","North York",0,0
"3222",2020-05-09,"firearm_discharge","East York",0,0
"3223",2023-09-25,"firearm_discharge","East York",0,0
"3224",2018-10-17,"firearm_discharge","East York",0,0
"3225",2021-02-07,"shooting_event","East York",1,0
"3226",2018-10-30,"firearm_discharge","Downtown",0,0
"3227",2020-08-15,"firearm_discharge","Etobicoke",0,0
"3228",2019-09-01,"firearm_discharge","East York",0,0
"3229",2019-01-03,"shooting_event","East York",0,1
"3230",2019-06-13,"shooting_event","East York",0,0
"3231",2020-04-07,"firearm_discharge","East York",0,0
"3232",2019-05-06,"shooting_event","Etobicoke",1,0
"3233",2023-10-17,"shooting_event","East York",1,0
"3234",2018-05-06,"firearm_discharge","Scarborough",0,0
"3235",2018-04-16,"firearm_discharge","Scarborough",0,0
"3236",2022-04-01,"shooting_event","Etobicoke",2,0
"3237",2020-09-23,"shooting_event","Etobicoke",0,1
"3238",2022-08-05,"firearm_discharge","East York",0,0
"3239",2019-02-09,"firearm_discharge","North York",0,0
"3240",2023-02-28,"shooting_event","Downtown",1,0
"3241",2022-12-28,"firearm_discharge","Scarborough",0,0
"3242",2019-01-04,"shooting_event","Downtown",2,0
"3243",2018-02-28,"shooting_event","Etobicoke",1,0
"3244",2019-06-05,"firearm_discharge","Etobicoke",0,0
"3245",2020-07-25,"firearm_discharge","Etobicoke",0,0
"3246",2023-10-04,"shooting_event","East York",2,0
"3247",2019-06-21,"shooting_event","East York",1,0
"3248",2020-04-02,"firearm_discharge","East York",0,0
"3249",2019-11-16,"firearm_discharge","Scarborough",0,0
"3250",2019-07-25,"shooting_event","Downtown",0,0
"3251",2018-01-09,"shooting_event","Scarborough",1,0
"3252",2022-09-07,"shooting_event","North York",1,0
"3253",2018-08-12,"shooting_event","North York",2,0
"3254",2023-12-25,"firearm_discharge","Etobicoke",0,0
"3255",2018-07-05,"shooting_event","Scarborough",1,0
"3256",2019-05-22,"shooting_event","Downtown",0,0
"3257",2021-02-07,"shooting_event","North York",0,1
"3258",2021-03-17,"firearm_discharge","North York",0,0
"3259",2023-09-09,"firearm_discharge","North York",0,0
"3260",2022-10-21,"firearm_discharge","Scarborough",0,0
"3261",2023-07-29,"shooting_event","Scarborough",0,0
"3262",2020-01-09,"firearm_discharge","Etobicoke",0,0
"3263",2019-09-18,"firearm_discharge","Downtown",0,0
"3264",2021-07-15,"firearm_discharge","Downtown",0,0
"3265",2021-10-11,"shooting_event","North York",1,0
"3266",2020-07-04,"shooting_event","Etobicoke",0,0
"3267",2022-02-03,"shooting_event","Etobicoke",4,0
"3268",2023-12-02,"shooting_event","East York",0,0
"3269",2022-12-25,"firearm_discharge","Scarborough",0,0
"3270",2023-01-23,"firearm_discharge","North York",0,0
"3271",2021-02-23,"shooting_event","Etobicoke",0,1
"3272",2020-12-09,"shooting_event","Downtown",0,0
"3273",2020-05-12,"shooting_event","Etobicoke",0,0
"3274",2023-10-24,"firearm_discharge","Scarborough",0,0
"3275",2021-03-03,"shooting_event","Etobicoke",1,0
"3276",2019-09-04,"firearm_discharge","Etobicoke",0,0
"3277",2019-09-21,"shooting_event","East York",1,0
"3278",2019-03-16,"firearm_discharge","Etobicoke",0,0
"3279",2022-03-07,"firearm_discharge","East York",0,0
"3280",2021-12-27,"shooting_event","North York",1,1
"3281",2019-05-27,"shooting_event","Downtown",1,0
"3282",2018-05-27,"shooting_event","Etobicoke",1,0
"3283",2020-07-05,"shooting_event","East York",3,0
"3284",2022-08-20,"firearm_discharge","Downtown",0,0
"3285",2023-01-29,"shooting_event","East York",2,0
"3286",2019-02-11,"shooting_event","Scarborough",0,1
"3287",2023-03-28,"firearm_discharge","East York",0,0
"3288",2018-11-20,"firearm_discharge","Etobicoke",0,0
"3289",2022-01-21,"firearm_discharge","North York",0,0
"3290",2020-03-14,"shooting_event","East York",1,0
"3291",2023-04-13,"shooting_event","Downtown",0,0
"3292",2018-05-06,"firearm_discharge","Scarborough",0,0
"3293",2021-09-14,"firearm_discharge","Scarborough",0,0
"3294",2020-04-04,"firearm_discharge","Scarborough",0,0
"3295",2023-06-14,"firearm_discharge","East York",0,0
"3296",2022-07-26,"shooting_event","Downtown",0,0
"3297",2019-12-28,"firearm_discharge","Etobicoke",0,0
"3298",2020-05-01,"firearm_discharge","Downtown",0,0
"3299",2022-12-29,"firearm_discharge","North York",0,0
"3300",2021-12-06,"shooting_event","North York",2,0
"3301",2021-02-10,"firearm_discharge","Downtown",0,0
"3302",2022-01-04,"firearm_discharge","North York",0,0
"3303",2018-12-14,"shooting_event","North York",2,1
"3304",2022-06-08,"shooting_event","Etobicoke",0,0
"3305",2018-06-08,"firearm_discharge","North York",0,0
"3306",2019-10-06,"shooting_event","East York",1,0
"3307",2020-09-07,"firearm_discharge","East York",0,0
"3308",2023-06-21,"shooting_event","Etobicoke",2,0
"3309",2018-05-31,"firearm_discharge","Scarborough",0,0
"3310",2023-10-15,"firearm_discharge","East York",0,0
"3311",2020-01-05,"firearm_discharge","Downtown",0,0
"3312",2022-07-17,"firearm_discharge","East York",0,0
"3313",2020-12-23,"shooting_event","Scarborough",0,0
"3314",2019-09-15,"firearm_discharge","North York",0,0
"3315",2019-06-29,"firearm_discharge","Downtown",0,0
"3316",2021-02-01,"firearm_discharge","Etobicoke",0,0
"3317",2019-06-26,"firearm_discharge","Downtown",0,0
"3318",2018-10-25,"firearm_discharge","Etobicoke",0,0
"3319",2019-04-27,"shooting_event","East York",0,0
"3320",2020-03-25,"firearm_discharge","Etobicoke",0,0
"3321",2020-08-14,"shooting_event","North York",0,0
"3322",2020-02-13,"firearm_discharge","Scarborough",0,0
"3323",2018-08-16,"shooting_event","Etobicoke",0,0
"3324",2020-02-16,"firearm_discharge","East York",0,0
"3325",2020-11-30,"firearm_discharge","North York",0,0
"3326",2023-07-24,"firearm_discharge","East York",0,0
"3327",2021-09-29,"shooting_event","East York",1,0
"3328",2018-02-21,"shooting_event","Downtown",1,1
"3329",2018-05-31,"shooting_event","East York",0,0
"3330",2020-09-06,"shooting_event","Downtown",0,0
"3331",2019-06-18,"shooting_event","North York",3,0
"3332",2018-10-12,"shooting_event","North York",1,0
"3333",2018-04-19,"firearm_discharge","Etobicoke",0,0
"3334",2021-11-02,"shooting_event","East York",2,0
"3335",2019-07-28,"shooting_event","North York",2,0
"3336",2018-06-29,"shooting_event","Downtown",0,1
"3337",2021-06-30,"shooting_event","Etobicoke",2,0
"3338",2022-12-07,"shooting_event","North York",1,0
"3339",2018-04-23,"shooting_event","North York",2,1
"3340",2021-05-10,"shooting_event","Scarborough",1,0
"3341",2018-10-18,"shooting_event","Scarborough",0,1
"3342",2022-12-03,"shooting_event","North York",2,0
"3343",2023-09-06,"firearm_discharge","Etobicoke",0,0
"3344",2022-03-05,"firearm_discharge","Etobicoke",0,0
"3345",2018-08-22,"firearm_discharge","East York",0,0
"3346",2018-05-20,"firearm_discharge","Scarborough",0,0
"3347",2022-11-12,"shooting_event","North York",2,0
"3348",2018-06-14,"shooting_event","Etobicoke",3,0
"3349",2018-05-27,"shooting_event","East York",0,0
"3350",2021-01-14,"firearm_discharge","North York",0,0
"3351",2018-03-01,"shooting_event","Downtown",1,0
"3352",2019-06-18,"firearm_discharge","Downtown",0,0
"3353",2020-08-24,"shooting_event","North York",1,0
"3354",2023-12-14,"firearm_discharge","North York",0,0
"3355",2022-12-23,"shooting_event","Scarborough",1,0
"3356",2020-08-26,"firearm_discharge","North York",0,0
"3357",2021-08-18,"firearm_discharge","Etobicoke",0,0
"3358",2020-04-13,"firearm_discharge","North York",0,0
"3359",2021-09-21,"firearm_discharge","Scarborough",0,0
"3360",2019-02-12,"shooting_event","North York",0,0
"3361",2021-05-26,"firearm_discharge","North York",0,0
"3362",2023-11-04,"firearm_discharge","East York",0,0
"3363",2019-04-10,"firearm_discharge","Etobicoke",0,0
"3364",2023-11-18,"shooting_event","Scarborough",0,0
"3365",2023-01-19,"firearm_discharge","Etobicoke",0,0
"3366",2020-02-15,"firearm_discharge","Downtown",0,0
"3367",2023-06-08,"firearm_discharge","Downtown",0,0
"3368",2020-02-06,"shooting_event","East York",1,0
"3369",2018-05-17,"shooting_event","Scarborough",2,0
"3370",2020-11-10,"shooting_event","Downtown",1,0
"3371",2023-01-03,"shooting_event","Downtown",0,0
"3372",2019-12-19,"firearm_discharge","North York",0,0
"3373",2019-06-20,"shooting_event","North York",0,0
"3374",2018-12-13,"shooting_event","Etobicoke",1,0
"3375",2020-09-19,"shooting_event","North York",0,0
"3376",2022-11-21,"firearm_discharge","East York",0,0
"3377",2018-03-11,"shooting_event","East York",1,0
"3378",2021-08-29,"shooting_event","East York",3,0
"3379",2020-04-17,"shooting_event","Downtown",1,0
"3380",2018-04-25,"firearm_discharge","Scarborough",0,0
"3381",2021-04-18,"firearm_discharge","East York",0,0
"3382",2020-07-12,"shooting_event","North York",0,0
"3383",2023-01-26,"shooting_event","Downtown",3,0
"3384",2019-03-28,"firearm_discharge","Scarborough",0,0
"3385",2022-07-14,"firearm_discharge","North York",0,0
"3386",2019-06-11,"firearm_discharge","East York",0,0
"3387",2023-08-07,"firearm_discharge","Etobicoke",0,0
"3388",2023-09-15,"firearm_discharge","Etobicoke",0,0
"3389",2019-06-10,"shooting_event","Downtown",1,0
"3390",2021-11-20,"firearm_discharge","Scarborough",0,0
"3391",2018-08-07,"shooting_event","Etobicoke",1,0
"3392",2023-08-26,"firearm_discharge","Scarborough",0,0
"3393",2021-05-26,"firearm_discharge","North York",0,0
"3394",2022-04-10,"firearm_discharge","East York",0,0
"3395",2018-12-01,"shooting_event","Downtown",0,0
"3396",2018-11-18,"shooting_event","North York",0,0
"3397",2020-12-25,"firearm_discharge","Etobicoke",0,0
"3398",2018-10-01,"firearm_discharge","East York",0,0
"3399",2020-08-17,"firearm_discharge","Etobicoke",0,0
"3400",2020-09-22,"shooting_event","East York",2,0
"3401",2019-03-24,"shooting_event","East York",1,1
"3402",2020-09-14,"shooting_event","Etobicoke",1,0
"3403",2022-04-21,"shooting_event","North York",1,0
"3404",2021-07-17,"shooting_event","Etobicoke",1,1
"3405",2018-10-17,"shooting_event","Scarborough",1,0
"3406",2023-08-27,"shooting_event","Downtown",3,1
"3407",2023-11-10,"firearm_discharge","Scarborough",0,0
"3408",2018-07-17,"shooting_event","Scarborough",1,0
"3409",2018-04-28,"shooting_event","East York",3,0
"3410",2023-11-24,"shooting_event","Etobicoke",0,0
"3411",2022-02-06,"shooting_event","North York",2,0
"3412",2018-01-11,"firearm_discharge","North York",0,0
"3413",2018-06-13,"shooting_event","East York",2,0
"3414",2019-02-26,"shooting_event","North York",0,0
"3415",2020-05-12,"firearm_discharge","North York",0,0
"3416",2020-03-18,"shooting_event","Etobicoke",1,0
"3417",2018-10-21,"shooting_event","East York",3,0
"3418",2022-08-06,"shooting_event","Scarborough",0,0
"3419",2023-05-05,"firearm_discharge","East York",0,0
"3420",2019-02-25,"shooting_event","North York",0,1
"3421",2019-12-18,"shooting_event","East York",3,0
"3422",2022-03-05,"firearm_discharge","Etobicoke",0,0
"3423",2018-04-07,"firearm_discharge","Scarborough",0,0
"3424",2023-03-13,"shooting_event","Scarborough",0,1
"3425",2020-02-04,"firearm_discharge","Scarborough",0,0
"3426",2018-05-10,"firearm_discharge","Etobicoke",0,0
"3427",2023-06-10,"firearm_discharge","Scarborough",0,0
"3428",2023-05-24,"shooting_event","Downtown",0,0
"3429",2022-12-09,"shooting_event","Downtown",0,0
"3430",2018-07-13,"shooting_event","Scarborough",1,0
"3431",2019-07-11,"shooting_event","East York",1,0
"3432",2020-11-06,"firearm_discharge","North York",0,0
"3433",2019-05-09,"shooting_event","North York",1,0
"3434",2020-11-16,"firearm_discharge","Scarborough",0,0
"3435",2022-12-15,"firearm_discharge","East York",0,0
"3436",2020-08-12,"firearm_discharge","Downtown",0,0
"3437",2019-02-26,"firearm_discharge","East York",0,0
"3438",2018-05-17,"shooting_event","North York",3,0
"3439",2020-11-21,"shooting_event","Etobicoke",1,0
"3440",2022-12-20,"firearm_discharge","Downtown",0,0
"3441",2019-07-06,"shooting_event","North York",0,0
"3442",2020-03-20,"firearm_discharge","Scarborough",0,0
"3443",2020-01-31,"shooting_event","North York",1,0
"3444",2020-09-12,"shooting_event","Downtown",2,0
"3445",2019-08-13,"firearm_discharge","North York",0,0
"3446",2018-09-27,"firearm_discharge","East York",0,0
"3447",2023-04-07,"shooting_event","East York",0,0
"3448",2018-01-21,"firearm_discharge","East York",0,0
"3449",2019-05-09,"firearm_discharge","North York",0,0
"3450",2020-06-23,"firearm_discharge","Downtown",0,0
"3451",2019-08-27,"firearm_discharge","North York",0,0
"3452",2022-09-23,"firearm_discharge","North York",0,0
"3453",2018-03-23,"firearm_discharge","Etobicoke",0,0
"3454",2020-10-21,"firearm_discharge","Etobicoke",0,0
"3455",2019-02-22,"shooting_event","Scarborough",1,0
"3456",2018-10-28,"firearm_discharge","Scarborough",0,0
"3457",2018-01-17,"firearm_discharge","Etobicoke",0,0
"3458",2018-05-15,"firearm_discharge","North York",0,0
"3459",2022-05-10,"firearm_discharge","Etobicoke",0,0
"3460",2019-06-06,"firearm_discharge","North York",0,0
"3461",2023-03-17,"shooting_event","North York",1,0
"3462",2023-03-29,"firearm_discharge","Scarborough",0,0
"3463",2018-05-26,"shooting_event","East York",2,0
"3464",2022-11-11,"firearm_discharge","East York",0,0
"3465",2021-11-12,"shooting_event","Scarborough",3,0
"3466",2021-08-13,"firearm_discharge","East York",0,0
"3467",2019-03-25,"firearm_discharge","East York",0,0
"3468",2022-10-23,"shooting_event","Etobicoke",1,0
"3469",2021-03-23,"shooting_event","North York",0,0
"3470",2018-02-22,"firearm_discharge","North York",0,0
"3471",2021-08-25,"firearm_discharge","Scarborough",0,0
"3472",2020-11-11,"firearm_discharge","Downtown",0,0
"3473",2021-12-27,"firearm_discharge","Downtown",0,0
"3474",2018-10-08,"shooting_event","Downtown",1,0
"3475",2023-10-12,"shooting_event","Etobicoke",1,0
"3476",2022-09-20,"firearm_discharge","East York",0,0
"3477",2019-10-05,"shooting_event","Downtown",1,0
"3478",2022-07-30,"firearm_discharge","North York",0,0
"3479",2019-09-02,"firearm_discharge","Scarborough",0,0
"3480",2018-11-18,"shooting_event","Scarborough",0,0
"3481",2023-01-27,"firearm_discharge","North York",0,0
"3482",2018-01-27,"shooting_event","Downtown",0,0
"3483",2023-09-02,"shooting_event","Downtown",0,0
"3484",2021-01-29,"shooting_event","Downtown",1,0
"3485",2021-05-05,"firearm_discharge","Scarborough",0,0
"3486",2023-05-07,"firearm_discharge","Etobicoke",0,0
"3487",2021-05-12,"firearm_discharge","East York",0,0
"3488",2021-02-10,"shooting_event","Etobicoke",1,0
"3489",2022-06-28,"shooting_event","Scarborough",3,0
"3490",2018-09-03,"firearm_discharge","Etobicoke",0,0
"3491",2018-12-24,"firearm_discharge","Scarborough",0,0
"3492",2018-02-21,"shooting_event","North York",0,0
"3493",2018-06-13,"shooting_event","Etobicoke",1,0
"3494",2020-03-01,"shooting_event","North York",1,0
"3495",2018-11-13,"firearm_discharge","Etobicoke",0,0
"3496",2019-03-21,"shooting_event","North York",0,0
"3497",2020-01-19,"shooting_event","Downtown",2,0
"3498",2018-10-10,"shooting_event","Etobicoke",0,0
"3499",2021-08-09,"firearm_discharge","East York",0,0
"3500",2018-12-18,"shooting_event","Scarborough",1,0
"3501",2021-02-06,"shooting_event","Etobicoke",1,0
"3502",2022-01-20,"firearm_discharge","East York",0,0
"3503",2018-09-06,"firearm_discharge","East York",0,0
"3504",2018-03-21,"shooting_event","Scarborough",1,0
"3505",2018-08-15,"firearm_discharge","North York",0,0
"3506",2020-02-27,"firearm_discharge","North York",0,0
"3507",2023-04-03,"shooting_event","North York",0,0
"3508",2020-01-20,"firearm_discharge","Downtown",0,0
"3509",2020-04-11,"firearm_discharge","Downtown",0,0
"3510",2019-11-11,"firearm_discharge","Scarborough",0,0
"3511",2022-12-26,"shooting_event","North York",0,0
"3512",2018-06-09,"shooting_event","East York",2,0
"3513",2023-10-22,"shooting_event","Etobicoke",3,0
"3514",2023-03-13,"shooting_event","North York",2,0
"3515",2020-02-07,"shooting_event","Scarborough",0,0
"3516",2018-10-06,"firearm_discharge","East York",0,0
"3517",2019-04-21,"shooting_event","North York",0,0
"3518",2019-03-31,"firearm_discharge","North York",0,0
"3519",2020-06-22,"shooting_event","East York",0,0
"3520",2020-01-24,"shooting_event","East York",0,0
"3521",2018-04-09,"firearm_discharge","Downtown",0,0
"3522",2018-09-28,"shooting_event","Etobicoke",1,1
"3523",2019-04-10,"shooting_event","Scarborough",1,0
"3524",2019-03-20,"shooting_event","Scarborough",1,0
"3525",2023-05-28,"shooting_event","North York",0,0
"3526",2020-12-28,"shooting_event","Scarborough",1,0
"3527",2021-11-17,"shooting_event","Etobicoke",0,0
"3528",2021-06-11,"shooting_event","East York",0,0
"3529",2021-12-22,"firearm_discharge","Downtown",0,0
"3530",2023-04-11,"firearm_discharge","East York",0,0
"3531",2018-11-10,"firearm_discharge","Etobicoke",0,0
"3532",2019-10-08,"firearm_discharge","Downtown",0,0
"3533",2020-04-30,"firearm_discharge","Scarborough",0,0
"3534",2022-12-30,"shooting_event","Scarborough",1,0
"3535",2020-01-16,"firearm_discharge","East York",0,0
"3536",2022-05-12,"shooting_event","Etobicoke",0,0
"3537",2021-12-17,"firearm_discharge","Scarborough",0,0
"3538",2019-11-26,"shooting_event","North York",1,0
"3539",2022-02-05,"shooting_event","Etobicoke",2,0
"3540",2018-05-05,"shooting_event","Scarborough",0,0
"3541",2018-05-26,"shooting_event","East York",2,0
"3542",2022-10-22,"firearm_discharge","Etobicoke",0,0
"3543",2020-02-01,"firearm_discharge","Scarborough",0,0
"3544",2018-05-20,"shooting_event","Scarborough",0,0
"3545",2021-05-21,"firearm_discharge","North York",0,0
"3546",2022-02-21,"shooting_event","Scarborough",0,0
"3547",2022-10-31,"shooting_event","East York",1,0
"3548",2018-01-28,"shooting_event","North York",0,0
"3549",2022-06-06,"firearm_discharge","East York",0,0
